사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
Mar-23,8호선,2820,장지,29,0,"6,512","2,731","19,739","11,753","51,748","31,228","63,220","51,556","35,550","30,955","23,093","20,186","20,487","21,354","22,462","23,690","23,115","21,419","22,217","23,180","26,356","28,399","34,819","30,430","49,633","36,935","51,293","54,942","27,574","39,873","23,940","23,388","18,336","18,955","11,756","19,472","4,727","10,771",826,"2,748",1,0,0,0,0,0,2023-04-03 9:45
Mar-23,8호선,2821,복정,19,0,"4,269","2,185","10,221","8,864","30,106","11,938","39,698","20,289","23,563","15,850","14,636","9,717","11,586","7,613","14,097","9,714","12,953","9,368","12,061","8,977","14,095","11,192","19,387","14,519","25,765","20,582","26,151","30,360","13,889","22,132","9,181","14,338","7,431","12,592","6,110","12,211","2,539","5,117",530,"1,219",0,0,0,1,0,0,2023-04-03 9:45
Mar-23,8호선,2822,산성,36,3,"4,404",618,"8,459","4,308","24,998","3,268","27,843","10,235","14,053","6,020","9,962","5,758","8,235","4,760","8,446","5,242","8,048","5,920","7,391","6,499","8,726","8,367","9,653","11,404","10,353","14,089","6,938","22,473","3,772","18,658","2,487","11,984","1,990","10,927","1,456","10,168",577,"5,729",154,"1,997",0,2,0,0,0,0,2023-04-03 9:45
Mar-23,8호선,2823,남한산성입구(성남법원.검찰청),66,5,"11,478","1,682","22,240","5,366","60,174","11,719","72,524","34,846","36,387","34,172","24,063","15,598","22,487","12,152","24,190","15,379","21,364","18,083","19,628","14,442","23,227","19,203","29,154","25,843","30,613","32,358","25,441","50,293","12,022","39,372","8,364","25,323","6,384","23,732","4,462","22,469","1,604","12,506",320,"4,542",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,8호선,2824,단대오거리,15,2,"9,824","1,520","20,460","6,903","53,065","12,258","60,533","25,557","30,709","13,858","20,208","9,721","17,922","9,945","20,143","12,212","18,719","13,496","16,206","14,667","17,380","19,903","21,285","25,766","25,102","31,423","25,921","51,756","12,475","40,887","8,840","23,364","7,075","21,095","4,753","21,086","2,000","12,505",412,"4,038",0,15,0,0,0,0,2023-04-03 9:45
Mar-23,8호선,2825,신흥,11,1,"3,984",485,"7,458","2,354","18,889","3,972","23,969","7,210","12,966","4,999","8,098","5,308","7,804","5,559","8,068","7,541","7,630","9,219","7,458","9,172","8,412","10,145","10,022","12,581","10,192","15,394","9,319","21,694","5,378","17,600","4,399","10,847","3,235","9,375","2,160","8,214",969,"4,938",219,"1,424",0,196,0,0,0,0,2023-04-03 9:45
Mar-23,8호선,2826,수진,2,0,"4,572",633,"7,239","3,083","17,451","6,810","24,915","12,409","13,543","6,971","9,177","5,738","8,721","6,454","9,503","6,690","8,776","8,173","7,679","8,110","9,544","9,256","13,263","10,591","10,268","12,416","9,156","16,887","5,204","13,333","4,074","8,760","3,239","8,576","2,616","7,318","1,100","4,926",256,"1,268",0,202,0,0,0,0,2023-04-03 9:45
Mar-23,8호선,2827,모란,24,0,"2,501",618,"3,015","3,565","9,324","5,316","12,081","11,685","7,707","6,577","6,756","7,024","7,859","8,056","9,463","8,192","10,311","8,010","10,541","7,865","12,662","8,143","16,272","8,997","13,297","9,936","13,396","12,091","7,383","7,233","5,527","4,642","5,199","4,125","4,332","3,528","2,842","2,289",710,"1,478",0,407,0,0,0,0,2023-04-03 9:45
Mar-23,8호선,2828,남위례,2,0,"1,345",888,"6,132","3,298","20,271","7,854","24,736","26,987","13,760","12,132","9,491","6,981","8,478","6,409","9,241","7,570","9,342","8,397","8,607","8,425","10,264","10,067","14,028","12,855","17,979","16,660","19,487","25,314","8,630","19,393","6,924","10,462","6,929","9,684","5,218","9,239","2,220","5,903",600,"1,999",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4101,개화,4,0,"1,989",150,"7,852","2,619","19,241","3,461","12,355","5,204","4,170","3,052","2,787","2,108","2,350","2,183","2,103","2,086","2,366","1,974","2,592","2,008","2,881","2,487","4,305","2,432","5,723","3,399","6,430","6,415","2,512","5,712","1,730","3,193","1,638","2,074",479,"1,831",251,"1,121",85,552,0,56,7,7,0,0,2023-04-03 9:45
Mar-23,9호선,4102,김포공항,1,2,"1,050","2,181","2,966","13,898","7,137","19,488","10,721","21,141","8,684","15,697","9,244","21,124","11,164","22,217","11,629","21,592","14,249","21,817","15,556","21,822","17,584","20,314","15,221","24,857","19,086","28,342","22,657","28,795","15,039","17,869","13,336","7,096","12,575","4,229","13,031","3,063","3,050","2,182",128,"1,206",0,15,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4103,공항시장,2,0,"3,496",198,"4,887","1,165","11,010","2,043","11,927","4,376","6,916","3,253","5,049","2,964","4,491","3,265","5,144","3,648","4,504","4,164","4,230","4,126","4,362","5,040","4,397","6,603","4,606","8,140","4,335","11,356","2,907","10,842","2,385","6,863","1,990","6,123","1,533","5,472",814,"3,907",137,"1,581",0,3,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4104,신방화,3,0,"5,004",606,"12,446","2,638","32,121","5,559","30,334","12,480","16,643","6,718","11,724","5,812","10,786","6,541","11,113","8,225","10,373","8,405","9,295","8,711","10,083","11,921","11,432","13,932","9,618","16,413","11,002","27,711","6,529","22,652","5,002","14,110","3,964","12,121","2,824","11,240","1,285","7,304",234,"2,692",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4105,마곡나루(서울식물원),27,1,"4,865","1,242","11,075","8,865","34,269","20,848","34,292","55,941","17,430","24,357","12,781","13,558","13,384","13,026","15,133","12,743","15,837","14,500","16,154","14,437","18,505","15,152","22,970","16,830","39,289","26,491","48,387","38,624","21,675","34,322","17,958","19,140","17,826","16,515","15,131","15,905","7,040","10,481","1,082","4,036",1,163,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4106,양천향교,2,0,"4,810","1,243","11,053","8,350","34,284","12,214","34,762","44,234","16,484","21,775","12,725","9,644","12,684","8,692","14,270","9,965","13,099","10,391","12,967","11,414","14,479","11,317","17,624","13,440","24,348","19,225","35,649","29,000","13,217","27,994","8,623","18,162","7,396","15,150","5,281","15,149","2,268","10,465",455,"3,497",0,6,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4107,가양,90,0,"16,004","1,508","29,127","10,124","85,229","31,593","86,678","52,698","50,499","30,955","35,035","20,779","33,472","20,434","34,803","22,457","31,938","26,086","29,072","27,607","30,755","31,607","36,200","39,917","44,076","49,282","52,553","76,301","24,194","67,187","17,496","40,983","14,970","37,483","10,312","33,357","4,188","20,290",622,"7,072",0,178,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4108,증미,0,0,"2,657",662,"8,710","3,182","24,630","9,700","26,933","45,341","13,310","15,457","9,458","6,665","8,837","5,353","8,918","6,124","8,556","6,559","7,676","6,579","8,056","8,683","9,537","9,527","20,116","11,505","36,439","20,667","9,994","17,381","5,818","9,514","4,909","8,790","2,565","7,930","1,045","5,673",169,"1,432",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4109,등촌,10,1,"6,235",875,"16,343","4,014","50,537","7,546","61,585","18,443","26,970","12,909","18,931","9,560","17,808","11,116","17,669","12,455","16,685","13,759","15,089","14,537","16,035","18,400","16,736","21,649","17,000","28,017","19,686","46,062","9,876","39,448","7,384","22,988","5,920","17,454","4,820","16,531","2,243","11,319",449,"3,129",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4110,염창,7,0,"12,794",615,"30,640","5,058","88,239","8,967","93,485","22,711","51,290","12,472","31,757","10,942","26,489","11,493","26,613","14,502","23,416","16,556","19,791","18,894","18,903","25,188","20,456","31,797","23,408","46,476","26,802","77,552","14,342","70,380","11,055","43,616","9,589","37,019","7,439","36,521","3,187","23,478",574,"6,307",1,925,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4111,신목동,0,0,"2,290",407,"6,936","2,671","23,621","3,611","21,891","6,639","11,299","3,137","7,368","2,764","6,444","3,199","5,984","3,374","5,422","4,513","4,799","4,648","5,026","5,398","6,897","7,340","6,956","10,082","6,442","15,652","3,089","12,863","2,063","7,302","1,817","7,473","1,637","6,541",666,"3,865",142,"1,609",0,138,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4112,선유도,0,0,"2,146","1,392","6,789","4,168","23,953","16,607","28,673","44,918","13,746","20,788","9,285","7,900","9,391","7,720","9,808","7,593","9,421","8,568","9,196","8,374","11,053","9,057","14,270","11,100","27,682","13,452","40,233","21,881","15,090","18,018","8,065","10,383","6,722","9,806","5,332","8,642","2,293","5,487",409,"1,995",0,3,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4113,당산,87,0,"9,177","1,548","19,333","7,245","59,349","17,424","68,671","50,191","41,750","26,056","29,236","17,825","28,253","18,626","29,546","20,167","27,736","23,085","26,250","23,672","25,958","27,234","28,947","33,542","39,075","51,766","53,166","72,492","26,954","57,774","22,938","36,664","21,854","34,929","17,616","34,967","8,731","22,440","1,496","5,954",0,271,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4114,국회의사당,0,0,903,"2,054","2,086","10,369","4,703","47,551","7,724","155,939","6,527","77,121","8,305","28,793","13,131","23,437","16,250","20,978","19,855","22,248","25,627","17,716","26,887","13,303","34,216","12,547","74,588","15,191","109,762","15,148","42,525","9,025","26,592","5,293","26,429","4,115","17,249","3,426","5,613","2,298",970,724,1,2,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4115,여의도,27,0,"2,850","2,613","4,723","26,860","9,350","147,416","11,377","181,527","11,356","80,731","14,994","37,769","21,446","37,353","22,612","34,269","29,196","37,639","33,674","32,262","42,800","29,897","61,354","28,168","157,130","31,473","158,642","34,586","80,905","20,177","67,293","10,256","50,580","8,797","30,591","7,731","10,527","4,173","1,252","2,000",0,255,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4116,샛강,8,0,"1,138","1,077","2,430","4,088","5,608","17,038","7,225","41,255","5,363","16,270","5,224","9,406","6,353","8,750","7,025","7,764","8,361","7,913","8,748","7,746","10,441","7,232","12,978","7,866","22,420","11,339","33,437","14,116","13,311","8,374","11,584","4,517","10,907","3,831","7,925","3,761","3,965","1,933",811,901,0,5,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4117,노량진,305,0,"17,206","1,980","26,925","13,698","71,495","39,861","100,940","63,381","56,479","40,816","34,811","28,151","32,817","28,051","36,562","32,923","39,965","35,622","33,797","30,738","34,390","36,476","39,562","44,969","48,917","63,395","52,926","96,098","32,452","63,716","32,686","43,276","40,781","41,214","41,130","40,088","13,774","23,521","1,311","5,928",0,1,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4118,노들,8,0,"4,105",243,"6,379","1,686","18,760","2,427","23,728","4,597","13,571","3,684","9,005","3,935","7,295","3,727","7,553","4,590","7,579","5,448","6,588","5,701","6,111","7,498","7,111","9,034","7,489","10,718","7,269","17,416","4,591","12,400","3,441","7,794","2,813","7,603","2,200","6,934",858,"4,133",235,"1,128",0,1,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4119,흑석(중앙대입구),19,0,"3,389","1,317","5,938","5,610","18,371","13,540","22,545","36,023","14,969","20,184","12,949","21,790","14,117","16,548","16,222","17,139","16,964","16,240","18,131","15,273","22,574","14,372","26,042","17,276","31,354","21,888","26,782","32,451","15,459","20,155","13,673","14,090","14,002","11,753","13,098","11,343","7,360","7,566","1,475","2,217",0,17,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4120,동작(현충원),10,0,"1,226",166,"1,607","1,598","5,327","1,846","6,188","3,182","3,715","2,687","2,968","3,280","3,139","3,202","4,258","2,978","3,817","2,872","3,716","3,162","3,966","2,929","4,835","2,709","4,298","3,327","4,543","4,276","2,038","2,993","1,507","2,024","1,582","2,014","1,128","1,988",553,"1,358",96,678,0,268,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4121,구반포,1,0,275,168,495,"2,019","1,435","2,739","1,944","4,220","1,233","3,647","1,089","1,598","1,254","1,350","1,422","1,453","1,513","1,756","1,735","1,518","2,246","1,531","3,078","1,640","3,899","1,799","4,221","2,571","2,079","1,537","1,332",872,"1,055",781,826,749,213,497,51,182,0,2,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4122,신반포,0,0,568,888,"2,230","12,891","6,859","8,653","8,524","10,437","5,767","6,304","4,808","6,029","4,435","4,179","5,296","4,517","5,786","5,904","5,464","5,943","8,521","6,360","15,403","6,635","13,854","7,019","10,756","9,876","6,181","7,300","4,513","3,968","4,270","3,723","2,901","3,676",830,"2,231",163,557,0,1,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4123,고속터미널,25,1,"2,229","1,524","5,834","17,211","18,944","20,899","24,423","30,299","20,314","31,796","18,191","36,790","20,008","37,864","22,307","37,020","25,100","40,054","28,217","42,006","32,734","43,748","37,206","47,621","41,323","51,051","39,763","56,718","33,770","37,788","30,257","24,097","22,072","20,732","18,672","19,933","6,960","9,348",887,"1,755",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4124,사평,2,0,800,173,"3,389","1,658","12,292","5,821","15,056","8,560","9,014","4,139","6,988","3,552","5,690","3,949","5,954","4,655","5,908","5,300","5,406","6,060","6,093","6,200","8,558","8,039","8,061","9,856","8,685","12,047","5,232","10,272","3,469","6,167","2,586","5,782","1,959","6,032",740,"3,187",167,929,0,0,0,0,0,0,2023-04-03 9:45
Mar-23,9호선,4125,신논현,55,0,"4,229","1,411","13,519","14,193","34,394","41,871","46,810","93,158","33,446","100,027","28,710","56,571","32,908","44,111","38,462","42,064","42,529","48,012","45,726","45,573","50,988","44,920","62,156","53,755","84,606","70,212","110,809","101,891","80,849","60,136","62,224","31,576","67,446","26,940","60,088","23,613","30,779","14,027","4,818","3,503",2,633,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4201,서울역,308,2,"3,378","1,782","3,723","14,242","12,416","22,364","16,065","30,159","14,373","26,799","15,119","19,702","16,750","19,509","20,974","20,571","25,403","18,923","18,079","14,945","29,341","17,079","30,575","17,538","36,016","21,032","38,217","22,014","28,793","19,381","21,836","12,495","23,856","10,587","16,977","8,397","9,426","3,746",146,"2,385",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4202,공덕,62,0,"1,960",138,"2,621","1,795","6,881","4,256","6,533","11,854","3,909","6,169","3,329","3,779","3,341","3,889","3,140","4,083","3,455","4,315","3,077","4,016","2,987","4,549","4,072","5,657","6,221","8,932","10,179","13,530","4,516","9,188","3,883","5,189","3,501","5,115","2,942","5,127","1,585","3,767",71,"1,544",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4203,홍대입구,265,28,"5,052",380,"5,914","3,758","11,691","10,830","14,551","26,709","12,166","27,933","12,534","22,667","13,627","25,725","15,354","29,666","17,368","31,459","20,009","27,267","24,745","28,184","30,628","29,966","38,850","34,708","43,613","42,834","35,167","28,875","32,995","15,131","37,462","12,136","33,557","11,046","15,823","7,983","1,372","2,405",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4204,디지털미디어시티,132,1,"3,841","1,110","8,410","7,942","21,606","32,957","22,485","98,130","13,409","45,341","9,347","16,975","10,556","12,660","11,237","12,982","12,857","13,483","12,806","10,867","14,458","11,684","20,480","13,161","51,325","19,691","94,075","28,734","37,459","19,809","22,110","11,420","19,575","9,489","18,107","9,379","7,723","5,888",908,"2,681",0,1,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4206,마곡나루(서울식물원),10,2,"2,586","1,088","5,420","13,829","16,342","31,765","17,303","74,917","9,504","30,904","6,185","11,380","6,658","6,809","7,844","7,443","7,932","8,483","7,807","7,505","11,586","7,320","21,128","8,613","58,884","12,887","56,222","19,002","21,406","13,490","13,602","7,966","11,713","7,242","8,529","7,543","2,807","4,598",431,"2,662",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4207,김포공항,17,0,"2,205","2,180","3,895","12,632","7,188","22,959","15,505","20,451","16,053","10,805","17,390","11,620","20,843","11,937","19,116","12,334","23,244","11,509","23,338","10,994","21,765","10,236","17,578","12,135","25,769","13,853","31,753","12,583","19,180","7,802","16,630","3,469","20,743","1,919","21,214","1,834","5,350","1,162",125,630,2,21,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4208,계양,18,0,"12,098",951,"35,967","3,465","79,739","5,069","63,008","7,281","36,195","6,471","23,384","4,948","19,789","5,630","17,718","6,466","14,353","9,508","12,206","11,716","11,866","15,293","14,149","21,834","14,041","32,482","10,187","56,629","6,721","56,880","4,547","32,092","3,484","28,509","2,588","27,423","1,240","16,999",187,"5,277",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4209,검암,945,1,"7,947",427,"15,131","2,621","38,295","8,022","27,862","15,500","13,892","5,528","10,245","3,940","9,838","3,913","8,655","4,718","7,730","5,477","6,762","6,152","6,592","7,384","8,397","10,694","9,745","14,631","12,402","25,650","4,768","28,394","3,671","15,559","3,213","13,317","2,387","12,728","1,123","9,908",168,"4,819",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4210,청라국제도시,55,0,"5,577",178,"18,961","4,072","34,935","8,179","22,458","19,330","12,817","5,809","9,683","3,757","10,113","3,751","8,300","4,244","7,732","5,554","6,963","6,212","7,297","6,741","10,061","10,202","15,547","15,672","20,175","23,441","6,695","26,938","4,302","14,803","3,478","13,418","2,876","14,360","1,026","8,679",167,"3,759",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4211,운서,93,4,"13,041",846,"21,036","7,572","32,157","12,267","29,016","13,160","14,372","11,104","13,997","5,795","15,389","7,040","15,532","7,992","12,064","9,108","11,104","11,192","11,629","12,958","14,791","16,046","17,521","21,935","14,717","33,963","7,528","25,167","6,787","21,275","6,933","20,181","5,300","19,077","2,574","14,953",229,"5,089",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4212,공항화물청사,1,0,538,753,"1,292","7,595","2,151","13,246","2,403","23,274","1,589","3,428",772,"1,885",755,"2,661","1,179","2,844","1,345","1,333","1,985","1,043","3,531",796,"5,292","1,205","11,439","1,895","17,767","1,159","3,921","1,231","2,474","1,612","2,774",960,"2,653",396,559,173,13,71,1,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4213,인천공항1터미널,0,0,"7,250","8,330","12,370","18,128","15,383","34,533","18,476","31,073","17,202","20,808","11,918","19,683","14,899","22,670","19,005","29,382","20,873","22,103","26,768","22,051","32,089","18,643","31,445","19,787","30,139","20,112","35,075","15,510","23,716","12,662","19,697","8,650","19,399","8,111","23,636","4,665","9,889","5,051",27,"4,546",0,0,0,0,0,0,2023-04-03 9:45
Mar-23,공항철도 1호선,4215,인천공항2터미널,0,0,"3,779","3,350","5,243","9,329","5,976","13,896","7,226","16,922","6,288","6,287","3,124","5,857","3,377","8,126","4,152","9,883","4,114","5,428","6,541","5,528","9,788","5,793","11,349","6,034","17,413","8,355","19,999","3,908","8,914","1,713","9,197","1,691","7,167","1,651","3,641","1,024",992,917,1,904,0,0,0,0,0,0,2023-04-03 9:45
